date,text,,
19811117,"11/17/81  -2 Mr. Cross, Manager for Foreign Operations, System Open Market Account  Mr. Sternlight, Manager for Domestic Operations, System Open Market Account  Mr. Coyne, Assistant to the Board of Governors  Messrs. Gemmill and Siegman, Associate Directors, Division of International Finance, Board of Governors  Mr. Lindsey, Assistant Director, Division of Research and Statistics, Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Messrs. Balbach, J. Davis, T. Davis, Eisenmenger, Fousek, Keran, and Koch, Senior Vice Presidents, Federal Reserve Banks of St. Louis, Cleveland, Kansas City, Boston, New York, San Francisco, and Atlanta, respectively  Messrs. Broaddus and Syron, Vice Presidents, Federal Reserve Banks of Richmond and Boston  Mr. Supel, Senior Economist, Federal Reserve Bank of Minneapolis  Ms. Clarkin, Senior Trading Officer, Federal Reserve Bank of New York  By unanimous vote, the minutes of actions taken at the meeting of  the Federal Open Market Committee held on October 5-6, 1981, were approved.  By unanimous vote, the Committee approved the renewal for further  periods of up to one year of the following swap arrangements having the  indicated amounts and maturity dates:",,
19811117,"11/17/81 -3 Amount of arrangement (millions of Term Maturity Foreign bank $ equivalent) (months) date Austrian National Bank $ 250.0 12 mos. 12/ 4/81 National Bank of Belgium 1,000.0 "" 12/18/81 Bank of Canada 2,000.0 "" 12/29/81 National Bank of Denmark 250.0 . 12/29/81 Bank of England 3,000.0 "" 12/ 4/81 Bank of France 2,000.0 "" 12/29/81 German Federal Bank 6,000.0 "" 12/29/81 Bank of Italy 3,000.0 12/29/81 Bank of Japan 5,000.0 "" 12/ 4/81 Bank of Mexico 700.0 . 12/ 4/81 Netherlands Bank 500.0 "" 12/29/81 Bank of Norway 250.0 "" 12/ 4/81 Bank of Sweden 300.0 "" 12/ 4/81 Swiss National Bank 4,000.0 "" 12/ 4/81 Bank for International Settlements—Swiss francs 600.0 . 12/ 4/81 Other authorized European currencies 1,250.0 "" 12/ 4/81  By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers acceptances during the period October 6 through November 16, 1981, were ratified.  By unanimous vote, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions  in the System Account in accordance with the following domestic policy directive:",,
19811117,"11/17/81 -4   The information reviewed at this meeting suggests that real GNP is declining appreciably in the current quarter and that prices on the average are rising somewhat less rapidly than over the first three quarters of the year. In October the nominal value of total retail sales dropped; industrial production fell more than in September; and nonfarm payroll employment, especially in-manufacturing, declined sharply. The unemployment rate rose from 7.5 percent to 8.0 percent. Housing starts edged down in September from an already depressed level. Over the first 10 months of 1981, the rise in the index of average hourly earnings was less rapid than during 1980.  The weighted average value of the dollar against major foreign currencies has declined only a little since early October, although U.S. short-term interest rates have declined more than foreign rates. A reduced U.S. foreign trade deficit in September brought the deficit for the third quarter close to the second-quarter rate.  M1-B (adjusted for estimated shifts into NOW accounts) expanded in October almost as much as it had declined in September, and growth of M2 picked up. The level of adjusted M1-B remained well below the lower end of the Committee's range for growth over the year from the fourth quarter of 1980 to the fourth quarter of 1981; the level of M2 was at the upper end of its range for the year. Short-term market interest rates have declined substantially since the end of September, and bond yields have also dropped from the peaks generally reached about then. On October 30 the Board of Governors announced a reduction in Federal Reserve basic discount rates from 14 to 13 percent. The surcharge on frequent borrowings of large depository institutions had been reduced from 3 to 2 percentage points on October 9, and on November 16 the Board removed the remaining 2 percentage points.  The Federal Open Market Committee seeks to foster monetary and financial conditions that will help to reduce inflation, promote a resumption of growth in output on a sustainable basis, and contribute to a sustainable pattern of international transactions. At its meeting in early July, the Committee agreed that its objectives would be furthered by reaffirming the monetary growth ranges for the period from the fourth quarter of 1980 to the fourth quarter of 1981 that it had set at the February meeting.",,
19811117,"11/17/81 -5 These ranges included growth of 3-1/2 to 6 percent for M1-B, abstracting from the impact of flows into NOW accounts on a nationwide basis, and growth of 6 to 9 percent and 6-1/2 to 9-1/2 percent for M2 and M3 respectively. The Committee recognized that the shortfall in M1-B growth in the first half of the year partly reflected a shift in public preferences toward other highly liquid assets and that growth in the broader aggregates had been running at about or somewhat above the upper end of their ranges. In light of its desire to maintain moderate growth in money over the balance of the year, the Committee expected that growth in M1-B for the year would be near the lower end of its range. At the same time, growth in the broader aggregates might be high in their ranges. The associated range for bank credit was 6 to 9 percent.  The Committee also tentatively agreed that for the period from the fourth quarter of 1981 to the fourth quarter of 1982 growth of M1, M2, and M3 within ranges of 2-1/2 to 5-1/2 percent, 6 to 9 percent, and 6-1/2 to 9-1/2 percent respectively would be appropriate. These ranges will be reconsidered as warranted to take account of developing experience with public preferences for NOW and similar accounts as well as changing economic and financial conditions.  The Committee, after noting a moderate shortfall in growth of M1-B in October from the target path set at the last meeting, seeks behavior of reserve aggregates consistent with growth of M1-B from October to December at an annual rate of about 7 percent (after allowance for the impact of flows into NOW accounts) and with growth of M2 at an annual rate around 11 percent. The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that pursuit of the monetary objectives and related reserve paths during the period before the next meeting is likely to be associated with a federal funds rate persistently outside a range of 11 to 15 percent.  It was agreed that the next meeting of the Committee would be held on Tuesday, December 22, 1981, beginning at 9:30 a.m.  The meeting adjourned.  Secretary",,
19811222,"Meeting of the Federal Open Market Committee December 21-22, 1981  Minutes of Actions  A meeting of the Federal Open Market Committee was held in the offices of the Board of Governors of the Federal Reserve System in Washington, D. C., starting on Monday, December 21, 1981, at 3:30 p.m. and continuing on Tuesday, December 22, 1981, at 9:30 a.m.  PRESENT: Mr. Volcker, Chairman Mr. Solomon, Vice Chairman Mr. Boehne Mr. Boykin Mr. Corrigan 1/  Mr. Gramley Mr. Keehn Mr. Partee Mr. Rice  Mr. Schultz Mrs. Teeters Mr. Wallich  Messrs. Balles, Black, Ford, and Winn, Alternate Members of the Federal Open Market Committee  Messrs. Guffey, Morris, and Roos, Presidents of the Federal Reserve Banks of Kansas City, Boston, and St. Louis, respectively  Mr. Axilrod, Staff Director  Mr. Altmann, Secretary  Mr. Bernard, Assistant Secretary  Mrs. Steele, Deputy Assistant Secretary Mr. Mannion, Assistant General Counsel 2/ Mr. Kichline, Economist  Messrs. R. Davis, Duprey, Mullineaux, Prell, Scheld, Truman, and Zeisel, Associate Economists 1/7 Entered the meeting prior to the action to ratify System Open Market trans actions in Government securities, agency obligations and bankers acceptances,  2/ Attended Tuesday session only.",,
19811222,"12/21-22/81 -2 Mr. Cross, Manager for Foreign Operations, System Open Market Account  Mr. Sternlight, Manager for Domestic Operations, System Open Market Account  Mr. Wallace, First Vice President, Federal Reserve Bank of Dallas  Mr. Coyne, Assistant to the Board of Governors  Messrs. Gemmill and Siegman, Associate Directors, Division of International Finance, Board of Governors  Mr. Lindsey, Assistant Director, Division of Research and Statistics, Board of Governors  Mr. Kohn, Deputy Associate Director, Division of Research and Statistics, Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Messrs. J. Davis, T. Davis, Eisenmenger, Keran, Koch, and Parthemos, Senior Vice Presidents, Federal Reserve Banks of Cleveland, Kansas City, Boston, San Francisco, Atlanta, and Richmond, respectively  Messrs. Burger and Syron l/, Vice Presidents, Federal Reserve Banks of St. Louis and Boston  Ms. Lovett, Securities Trading Officer, Federal Reserve Bank of New York  By unanimous vote, the minutes of actions taken at the meeting of the Federal Open Market Committee held on November 17, 1981, were approved.  By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers acceptances during the period November 17 through December 21, 1981, were ratified.  By unanimous vote, paragraph l(a) of the Authorization for Domestic  Open: Market Operations was amended to raise to $4 billion the dollar limit on",,
19811222,"12/21-22/81 -3 intermeeting changes in System Account holdings of U.S. Government and Federal agency securities, effective immediately, for the period through the close of business on February 2, 1982.  With Messrs. Solomon and Boykin dissenting, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive:  The information reviewed at this meeting suggests that real GNP declined appreciably in the fourth quarter and that prices on the average rose less rapidly than over the first three quarters of the year. In November industrial production fell more than in preceding months; nonfarm payroll employment, especially in manufacturing, declined sharply further; and the unemployment rate rose an additional 0.4 percentage points to 8.4 percent. The nominal value of retail sales increased, but the level was still well below the average for the third quarter. Housing starts remained at a depressed level. The rise in the index of average hourly earnings has been somewhat less rapid this year than during 1980.  The weighted average value of the dollar against major foreign currencies has changed little on balance since midNovember. The U.S. foreign trade deficit in October widened substantially from the unusually low rate in September, and the average for the two months was about the same as that for July and August.  M1-B (adjusted for estimated shifts into NOW accounts) expanded substantially in November and early December, but its level in November was still well below the lower end of the Committee's range for growth over the year from the fourth quarter of 1980 to the fourth quarter of 1981. Growth of M2 accelerated sharply in November, raising its level above the upper end of its range for the year. Short-term market interest rates and bond yields continued to decline in the latter part of November, but since then they have risen to levels generally higher than those of mid-November; over the period since mid-November, mortgage interest rates have declined further. On December 3 the Board of Governors announced a reduction in Federal Reserve basic discount rates from 13 to 12 percent.",,
19811222,"12/21-22/81 -4 The Federal Open Market Committee seeks to foster monetary and financial conditions that will help to reduce inflation, promote a resumption of growth in output on a sustainable basis, and contribute to a sustainable pattern of international transactions, At its meeting in early July, the Committee agreed that its objectives would be furthered by reaffirming the monetary growth ranges for the period from the fourth ‘quarter of 1980 to the fourth quarter of 1981 that it had set at the February meeting. These ranges included growth of 3-1/2 to 6 percent for M1-B, abstracting from the impact of flows into NOW accounts on a nationwide basis, and growth of 6 to 9 percent and 6-1/2 to 9-1/2 percent for M2 and M3 respectively. The Committee recognized that the shortfall in Ml1-B growth in the first half of the year partly reflected a shift in public preferences toward other highly liquid assets and that growth in the broader aggregates had been running at about or somewhat above the upper end of their ranges. In light of its desire to maintain moderate growth in money over the balance of the year, the Committee expected that growth in M1-B for the year would be near the lower end of its range. At the same time, growth in the broader aggregates might be high in their ranges. The associated range for bank credit was 6 to 9 percent. The Committee also tentatively agreed that for the period from the fourth quarter of 1981 to the fourth quarter of 1982 growth of M1, M2, and M3 within ranges of 2-1/2 to 5-1/2 percent,  6 to 9 percent, and 6-1/2 to 9-1/2 percent respectively would be appropriate,  In the short run, the Committee seeks behavior of reserve aggregates consistent with growth of M1 and M2 from November 1981 to March at annual rates of around 4 to 5 percent and 9 to 10 percent respectively. The target for M1 no longer reflects the “shift-adjustment"" for conversion of outstanding interest-bearing assets into new NOW accounts, formerly estimated in the ""“shift-adjusted"" M1-B series. In setting the M1 target the Committee took account of the relatively rapid growth that had already taken place through the first part of December; it also recognized that interpretation of actual money growth may need to take account of the significance of fluctuations in NOW accounts, which have recently been growing relatively rapidly. The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that pursuit of the monetary objectives and related reserve paths during the period before the next meeting is likely to be associated with a federal funds rate persistently outside a range of 10 to 14 percent.",,
19811222,"12/21-22/81 -5 By unanimous vote, transfer to the National Archives of the FOMC unofficial memoranda of discussion for the first three meetings of 1976, on the basis described in a memorandum from the Secretary dated December 3, 1981, was authorized.  It was agreed that the next meeting of the Committee would be held on Tuesday, February 2, 1982, beginning at 9:30 a.m.  the meeting adjourned.  Secretary",,
19820202,"Meeting of the Federal Open Market Committee February 1-2, 1982  Minutes of Actions  A meeting of the Federal Open Market Committee was held in the offices of the Board of Governors of the Federal Reserve System in Washington, D. C., starting on Monday, February 1, 1982, at 2:30 p.m. and continuing on Tuesday, February 2, 1982, at 9:00 a.m.  PRESENT: Mr. Volcker, Chairman Mr. Solomon, Vice Chairman Mr. Boehne Mr. Boykin Mr. Corrigan Mr. Gramley Mr. Keehn Mr. Partee Mr. Rice Mr. Schultz Mrs. Teeters Mr. Wallich  Messrs. Balles, Black, Ford, Timlen, and Winn, Alternate Members of the Federal Open Market Committee  Messrs. Guffey, Morris, 1/ and Roos, Presidents of the Federal Reserve Banks of Kansas City, Boston, and St. Louis, respectively  Mr. Axilrod, Staff Director  Mr. Altmann, Secretary  Mr. Bernard, Assistant Secretary  Mrs. Steele, Deputy Assistant Secretary Mr. Bradfield, General Counsel  Mr. Mannion, Assistant General Counsel Mr. Kichline, Economist  Messrs. Burns, Ettin, 2/ Mullineaux, Prell, Scheld,  Truman, and Zeisel, Associate Economists  T/ Entered the meeting prior to the action to ratify System Open Market transactions in Government securities, agency obligations and bankers acceptances.  2/ Attended Tuesday session only.",,
19820202,"2/1-2/82 -2 Mr. Cross, Manager for Foreign Operations, System Open Market Account  Mr. Sternlight, Manager for Domestic Operations, System Open Market Account  Mr. McIntosh, 1/ First Vice President, Federal Reserve Bank of Boston  Mr. Coyne, Assistant to the Board of Governors  Mr. Siegman, Associate Director, Division of International Finance, Board of Governors  Mr. Promisel, 3/ Senior Deputy Associate Director, Division of International Finance, Board of Governors  Mr. Kohn, Deputy Associate Director, Division of Research and Statistics, Board of Governors  Messrs. Lindsey and Slifman, 3/ Assistant Directors, Division of Research and Statistics, Board of Governors  Mr. Johnson, 3/ Economist, Division of Research and Statistics, Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Messrs. J. Davis, T. Davis, Fousek, Keran, 1/ Koch,  and Stern, Senior Vice Presidents, Federal Reserve Banks of Cleveland, Kansas City, New York, San Francisco, Atlanta, and Minneapolis, respectively Messrs. Broaddus, Soss, and Syron, Vice Presidents, Federal Reserve Banks of Richmond, New York, and Boston, respectively Mr. Meek, Monetary Adviser, Federal Reserve Bank of New York By unanimous vote, the minutes of actions taken at the meeting of the Federal Open Market Committee held on December 21-22, 1981, were approved. By unanimous vote, System open market transactions in Government securities, agency obligations, and bankers acceptances during the period December 22, 1981, through February 1, 1982, were ratified. T/ Entered the meeting prior to the action to ratify System Open Market trans actions in Government securities, agency obligations and bankers acceptances.  3/ Left the meeting prior to the action to adopt the domestic policy directive and returned prior to the action to establish longer-run ranges.",,
19820202,"2/1-2/82 -3 With Mrs. Teeters dissenting, the Committee adopted the following ranges for rates of growth in the monetary aggregates for the period from the fourth quarter of 1981 to the fourth quarter of 1982: M1, 2-1/2 to 5-1/2 percent; M2, 6 to 9 percent; and M3, 6-1/2 to 9-1/2 percent. The associated range for bank credit was 6 to 9 percent.  By unanimous vote, the Federal Reserve Bank of New York was authorized and directed, until otherwise directed by the Committee, to execute transactions in the System Account in accordance with the following domestic policy directive:  The information reviewed at this meeting indicates that real GNP declined appreciably in the fourth quarter of 1981 and that prices on the average rose much less rapidly than over the first three quarters of the year. In December industrial production and nonfarm payroll employment declined sharply for the third consecutive month, and the unemployment rate rose an additional 0.5 percentage point to 8.9 percent. The nominal value of retail sales increased somewhat further, but the level was still below the average for the third quarter. Although housing starts expanded, they remained at a depressed level. The rise in the index of average hourly earnings was considerably less rapid over the fourth quarter of 1981 than on the average earlier in the year.  The weighted average value of the dollar against major foreign currencies rose substantially during January; foreign monetary authorities intervened considerably to resist the depreciation of their currencies. In the fourth quarter the U.S. foreign trade deficit increased from the rate in the previous two quarters.  M1 grew rapidly in December and January, reflecting in part rapid expansion in checkable deposits other than demand accounts. Growth of M2 also was substantial, owing to strength in the more liquid of the nontransaction components as well as in Ml. Short-term market interest rates and bond yields on balance have risen further in recent weeks, and mortgage interest rates have also increased.",,
19820202,"2/1-2/82 -4 The Federal Open Market Committee seeks to foster monetary and financial conditions that will help to reduce inflation, promote a resumption of growth in output on a sustainable basis, and contribute to a sustainable pattern of international transactions. The Committee agreed that its objectives would be furthered by growth of M1, M2, and M3 from the fourth quarter of 1981 to the fourth quarter of 1982 within ranges of 2-1/2 to 5-1/2 percent, 6 to 9 percent, and 6-1/2 to 9-1/2 percent respectively. The associated range for bank credit was 6 to 9 percent.  The Committee seeks behavior of reserve aggregates over the balance of the quarter consistent with bringing M1 and M2 over time into their longer-run target ranges for the year. Taking account of the recent surge in growth of M1, the Committee seeks no further growth in M1 for the January-to-March period and growth in M2 at an annual rate of around 8 percent. Some decline in M1 would be associated with more rapid attainment of the longer-run range and would be acceptable in the context of reduced pressure in the money market. The Chairman may call for Committee consultation if it appears to the Manager for Domestic Operations that pursuit of the monetary objectives and related reserve paths during the period before the next meeting is likely to be associated with a federal funds rate persistently outside a range of 12 to 16 percent.  It was agreed that the next meeting of the Committee would be held on Tuesday, March 30, 1982, beginning at 9:30 a.m.  The meeting adjourned.  Secretary",,
19820330,"Meeting of the Federal Open Market Committee  March 29-30, 1982  Minutes of Actions  A meeting of the Federal Open Market Committee was held in the  offices of the Board of Governors of the Federal Reserve System in  Washington, D. C.,  beginning on Monday, March 29, 1982, at 4:00 p.m. and  continuing on Tuesday, March 30, 1982, at 9:45 a.m.  PRESENT: Mr. Mr.  Mr.  Volcker, Chairman Solomon, 1/ Vice Chairman Balles Black  Ford  Gramley  Partee  Rice  Mrs. Teeters  Mr. Mr.  Wallich Winn  Messrs. Guffey, Keehn, Morris, and Roos, Alternate Members of  Mr.  the Federal Open Market Committee  Martin, 2/ Vice Chairman designate, Board of Governors  Messrs. Boehne, Boykin, and Corrigan, Presidents of the Federal  Reserve Banks of Philadelphia, Dallas, and Minneapolis, respectively  Mr. Axilrod, Staff Director  Mr. Altmann, Secretary  Mr. Bernard, Assistant Secretary  Mrs. Steele, Deputy Assistant Secretary Mr. Bradfield, General Counsel  Mr. Mannion, 3/ Assistant General Counsel Mr. Kichline, Economist  T/ Entered the meeting following the approval of the minutes of actions taken at the meeting on February 1-2, 1982.  2/ Entered the meeting on Tuesday prior to the action to adopt the domestic policy directive.  3/ Attended Tuesday session only.",,
19820330,"3/29-30/82 -2 Messrs. J. Davis, R. Davis, Ettin, Keran, Koch, Parthemos, Prell, Siegman, Truman, and Ziesel, Associate Economists  Mr. Sternlight, Manager for Domestic Operations, System Open Market Account  Mr. Cross, Manager for Foreign Operations, System Open Market Account  Mr. Coyne, Assistant to the Board of Governors  Mr. Gemmill, Associate Director, Division of International Finance, Board of Governors  Mr. Kohn, Senior Deputy Associate Director, Division of Research and Statistics, Board of Governors  Mr. Lindsey, Assistant Director, Division of Research and Statistics; Board of Governors  Mrs. Deck, Staff Assistant, Open Market Secretariat, Board of Governors  Mr. MacDonald, First Vice President, Federal Reserve Bank of Cleveland  Messrs. Balbach, Burns, T. Davis, Eisenmenger, Mullineaux, Scheld, and Stern, Senior Vice Presidents, Federal Reserve Banks of St. Louis, Dallas, Kansas City, Boston, Philadelphia, Chicago, and Minneapolis, respectively  Messrs. Sandberg, and Soss, Vice Presidents, Federal Reserve Bank of New York  In the agenda for this meeting, it was reported that advices of the election of the following members and alternate members of the Federal Open Market Committee for the year commencing March 1, 1982, had been received by the Secretary and the named individuals had executed their oaths of office.  The elected members and alternate members were as follows:  Robert P. Black, President of the Federal Reserve Bank of Richmond, with Frank E. Morris, President of the Federal Reserve Bank of Boston, as alternate;  Anthony M. Solomon, President of the Federal Reserve Bank of New York, with  Thomas M. Timlen, First Vice President of the Federal Reserve Bank of New York, as alternate;",,
19820330,"3/29-30/82 -3 Willis J. Winn, President of the Federal Reserve Bank of Cleveland, with Silas Keehn, President of the Federal Reserve Bank of Chicago, as  alternate;  William F. Ford, President of the Federal Reserve Bank of Atlanta, with Lawrence K. Roos, President of the Federal Reserve Bank of St. Louis,  as alternate;  John J. Balles, President of the Federal Reserve Bank of San Francisco, with Roger Guffey, President of the Federal Reserve Bank of Kansas City,  as alternate.  By unanimous vote, the following officers of the Federal Open Market Committee were elected to serve until the election of their successors at the first meeting of the Committee after February 28, 1983, with the understanding that in the event of the discontinuance of their official connection with the  Board of Governors or with a Federal Reserve Bank, as the case might be, they  would cease to have any official connection with the Federal Open Market  Committee:  Paul A. Volcker Anthony M. Solomon  Stephen H. Axilrod Murray Altmann Normand R. V. Bernard Nancy M. Steele Michael Bradfield James H. Oltman Robert E. Mannion James L. Kichline  John M. Davis, Richard G. Davis, Edward C. Ettin, Michael W. Keran, Donald L. Koch, James Parthemos, Michael J. Prell, Charles J. Siegman, Edwin M. Truman, Joseph S. Zeisel  Chairman Vice Chairman  Staff Director  Secretary  Assistant Secretary Deputy Assistant Secretary General Counsel  Deputy General Counsel Assistant General Counsel Economist  Associate Economists",,
19820330,"3/29-30/82 -4 By unanimous vote, the Federal Reserve Bank of New York was selected to execute transactions for the System Open Market Account’ until the adjournment of the first meeting of the Federal Open Market Committee after February 28, 1983.  By unanimous vote, Peter D. Sternlight and Sam Y. Cross were selected to serve at the pleasure of the Committee in the capacities of Manager for Domestic Operations, System Open Market Account, and Manager for Foreign Operations, System Open Market Account, respectively, on the understanding that their selection was subject to their being satisfactory to the Federal Reserve Bank of New York.  Secretary's note: Advice was subsequently received that  the selections indicated above were satisfactory to the  Federal Reserve Bank of New York.  Consideration was then given to the continuing authorizations of the Committee, in accordance with the customary practice of reviewing such matters at the first meeting in March of every year.  Secretary's note: On February 17, 1982, certain continuing  authorizations of the Committee listed below, had been distributed by the Secretary with the advice that, in accordance  with procedures approved by the Committee, they were being  called to the Committee's attention before the March organization meeting to give members an opportunity to raise any  questions they had concerning them. Members were asked to  so indicate if they wished to have any of the authorizations  in question placed on the agenda for consideration at this  meeting, and no such requests were received.  The authorizations in question were as follows:  1. Procedures for allocation of securities in the System Open Market Account.  2. List of Treasury Department officials to whom weekly reports on open market operations may be sent.",,
19820330,"3/29-30/82 -5 3. Authority for the Chairman to appoint a Federal Reserve Bank as agent to operate the System Account in case the New York Bank is unable to function.  4. Resolutions providing for continued operations of the Committee and for certain actions by the Reserve Banks during an emergency.  5. Resolution relating to examinations of the System Open Market Account.  6. Guidelines for the conduct of System operations in Federal agency issues.  7. Regulation relating to Open Market Operations of Federal Reserve Banks.  8. Rules of Organization, Rules Regarding Availability of Information, and Rules of Procedure.  It was agreed that the authorization for the lending of Government securities from the System Open Market Account, contained in paragraph 3 of the Authorization for Domestic Open Market Operations, should be retained.  By unanimous vote, the Authorization for Domestic Open Market Operations shown below was reaffirmed:  AUTHORIZATION FOR DOMESTIC OPEN MARKET OPERATIONS  1. The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, to the extent necessary to carry out the most recent domestic policy directive adopted at a meeting of the Committee:  (a) To buy or sell U. S. Government securities, including securities of the Federal Financing Bank, and securities that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States in the open market, from or to securities dealers and foreign and international accounts maintained at the Federal Reserve Bank of New York, on a cash, regular, or deferred delivery basis, for the System Open Market Account at market prices, and, for such Account, to exchange maturing U. S. Government and Federal agency securities with the Treasury or the individual agencies or to allow them to mature without replacement; provided that the aggregate amount of U. S. Government and Federal agency securities held in such Account (including forward commitments) at the close of business on the day of a meeting of the Committee at which action is taken with respect to a domestic policy directive shall not be",,
19820330,"3/29-30/82 -6 increased or decreased by more than $3.0 billion during the period commencing with the opening of business on the day following such meeting and ending with the close of business on the day of the next such meeting;  (b) When appropriate, to buy or sell in the open market, from or to acceptance dealers and foreign accounts maintained at the Federal Reserve Bank of New York, on a cash, regular, or deferred delivery basis, for the account of the Federal Reserve Bank of New York at market discount rates, prime bankers acceptances with maturities of up to nine months at the time of acceptance that (1) arise out of the current shipment of goods between countries or within the United States, or (2) arise out of the storage within the United States of goods under contract of sale or expected to move into the channels of trade within a reasonable time and that are secured throughout their life by a warehouse receipt or similar document conveying title to the underlying goods; provided that the aggregate amount of bankers acceptances held at any one time shall not exceed $100 million;  (c) To buy U. S. Government securities, obligations that are direct obligations of, or fully guaranteed as to principal and interest by, any agency of the United States, and prime bankers acceptances of the types authorized for purchase under 1(b) above, from dealers for the account of the Federal Reserve Bank of New York under agreements for repurchase of such securities, obligations, or acceptances in 15 calendar days or less, at rates that, unless otherwise expressly authorized by the Committee, shall be determined by competitive bidding, after applying reasonable limitations on the volume of agreements with individual dealers; provided that in the event Government securities or agency issues covered by any such agreement are not repurchased by the dealer pursuant to the agreement or a renewal thereof, they shall be sold in the market or transferred to the System Open Market Account; and provided further that in the event bankers acceptances covered by any such agreement are not repurchased by the seller, they shall continue to be held by the Federal Reserve Bank or shall be sold in the open market.  2. The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York (or, under special circumstances, such as when the New York Reserve Bank is closed, any other Federal Reserve Bank) (a) to lend to the Treasury such amounts of securities held in the System Open Market Account as may be necessary from time to time for the temporary accommodation of the Treasury, under such conditions as the Committee may specify; and (b) to purchase directly from the Treasury for renewable periods not to exceed thirty days, when authorized by the Board of Governors of the Federal Reserve System pursuant to an affirmative vote of not less than five members, for its own account (with discretion, in cases where it seems desirable, to issue participations to one or more Federal",,
19820330,"3/29-30/82 -7T Reserve Banks) such amounts of special short-term certificates of indebtedness as may be necessary from time to time for the temporary accommodation of the Treasury, provided that the rate charged on such certificates shall be a rate of 1/4 of 1 percent below the discount rate of the Federal Reserve Bank of New York at the time of. such purchases and provided that the total amount of such certificates held at any one time by the Federal Reserve Banks shall not exceed $2 billion.  3. In order to ensure the effective conduct of open market operations, the Federal Open Market Committee authorizes and directs the Federal Reserve Banks to lend U. S. Government securities held in the System Open Market Account to Government securities dealers and to banks participating in Government securities clearing arrangements conducted through a Federal Reserve Bank, under such instructions as the Committee may specify from time to time.  4. In order to ensure the effective conduct of open market operations, while assisting in the provision of short-term investments for foreign and international accounts maintained at the Federal Reserve Bank of New York, the Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York (a) for System Open Market Account, to sell U. S. Government securities to such foreign and international accounts on the bases set forth in paragraph 1(a) under agreements providing for the resale by such accounts of those securities within 15 calendar days on terms comparable to those available on such transactions in the market; and (b) for New York Bank account, when appropriate, to undertake with dealers, subject to the conditions imposed on purchases and sales of securities in paragraph 1(c), repurchase agreements in U. S. Government and agency securities, and to arrange corresponding sale and repurchase agreements between its own account and foreign and international accounts maintained at the Bank. Transactions undertaken with such accounts under the provisions of this paragraph may provide for a service fee when appropriate.  By unanimous vote the Authorization for Foreign Currency Operations shown below was reaffirmed:  AUTHORIZATION FOR FOREIGN CURRENCY OPERATIONS  1. The Federal Open Market Committee authorizes and directs the Federal Reserve Bank of New York, for System Open Market Account, to the extent necessary to carry out the Committee's foreign currency directive and express authorizations by the Committee pursuant thereto, and in conformity with such procedural instructions as the Committee may issue from time to time:",,
19820330,"3/29-30/82 --8 A. To purchase and sell the following foreign currencies in the form of cable transfers through spot or forward transactions on the open market at_ home and abroad, including transactions with the U. §. Treasury, with the U. S. Exchange Stabilization Fund established by Section 10 of the Gold Reserve Act of 1934, with foreign monetary authorities, with the Bank for International Settlements, and with other international financial institutions:  Austrian schillings Belgian francs Canadian dollars Danish kroner Pounds sterling French francs German marks Italian lire Japanese yen Mexican pesos Netherlands guilders Norwegian kroner Swedish kronor Swiss francs  B. To hold balances of, and to have outstanding forward contracts to receive or to deliver, the foreign currencies listed in paragraph A above.  C. To draw foreign currencies and to permit foreign banks to draw dollars under the reciprocal currency arrangements listed in paragraph 2 below, provided that drawings by either party to any such arrangement shall be fully liquidated within 12 months after any amount outstanding at that time was first drawn, unless the Committee, because of exceptional circumstances, specifically authorizes a delay.  D. To maintain an overall open position in all foreign currencies not exceeding $8.0 billion. For this purpose, the overall open position in all foreign currencies is defined as the sum (disregarding signs) of net positions in individual currencies. The net position in a single foreign currency is defined as holdings of balances in that currency, plus outstanding contracts for future receipt, minus outstanding contracts for future delivery of that currency, i.e., as the sum of these elements with due regard to sign.  2. The Federal Open Market Committee directs the Federal Reserve Bank of New York to maintain reciprocal currency arrangements (""swap"" arrangements) for the System Open Market Account for periods up to a maximum of 12 months with the following foreign banks, which are among those designated by the Board of Governors of the Federal Reserve System under Section 214.5 of Regulation N, Relations with Foreign Banks and Bankers, and with the approval of the Committee to renew such arrangements on maturity:",,
